arquivo,classe,area_px,area_relativa,aspect_ratio,solidez,circularidade,perimetro,perimetro_norm
0_coleta_20260421_162810_milho_20260421_162341.jpg,milho,489142,0.040762,1.4784,0.0453,0.0183,18319,26.1929
90_coleta_20260421_162810_milho_20260421_162341.jpg,milho,489142,0.040762,0.6764,0.0453,0.0183,18319,26.1929
180_coleta_20260421_162810_milho_20260421_162341.jpg,milho,489142,0.040762,1.4784,0.0453,0.0183,18319,26.1929
270_coleta_20260421_162810_milho_20260421_162341.jpg,milho,489142,0.040762,0.6764,0.0453,0.0183,18319,26.1929
0_coleta_20260421_150006_milho_20260421_145333.jpg,milho,477479,0.03979,1.7908,0.0535,0.0001,228049,330.0282
90_coleta_20260421_150006_milho_20260421_145333.jpg,milho,477479,0.03979,0.5584,0.0535,0.0001,228049,330.0282
180_coleta_20260421_150006_milho_20260421_145333.jpg,milho,477479,0.03979,1.7908,0.0535,0.0001,228049,330.0282
270_coleta_20260421_150006_milho_20260421_145333.jpg,milho,477479,0.03979,0.5584,0.0535,0.0001,228049,330.0282
0_IMG_20260419_161036752_HDR.jpg,milho,588176,0.049015,1.3918,0.0512,0.0344,14654,19.1074
90_IMG_20260419_161036752_HDR.jpg,milho,588176,0.049015,0.7185,0.0512,0.0344,14654,19.1074
180_IMG_20260419_161036752_HDR.jpg,milho,588176,0.049015,1.3918,0.0512,0.0344,14654,19.1074
270_IMG_20260419_161036752_HDR.jpg,milho,588176,0.049015,0.7185,0.0512,0.0344,14654,19.1074
0_coleta_20260420_162016_milho_20260420_155946.jpg,milho,819901,0.068325,1.5522,0.093,0.0051,45055,49.7579
90_coleta_20260420_162016_milho_20260420_155946.jpg,milho,819901,0.068325,0.6442,0.093,0.0051,45055,49.7579
180_coleta_20260420_162016_milho_20260420_155946.jpg,milho,819901,0.068325,1.5522,0.093,0.0051,45055,49.7579
270_coleta_20260420_162016_milho_20260420_155946.jpg,milho,819901,0.068325,0.6442,0.093,0.0051,45055,49.7579
0_coleta_20260420_162009_milho_20260420_160004.jpg,milho,665374,0.055448,1.421,0.0713,0.0211,19926,24.428
90_coleta_20260420_162009_milho_20260420_160004.jpg,milho,665374,0.055448,0.7037,0.0713,0.0211,19926,24.428
180_coleta_20260420_162009_milho_20260420_160004.jpg,milho,665374,0.055448,1.421,0.0713,0.0211,19926,24.428
270_coleta_20260420_162009_milho_20260420_160004.jpg,milho,665374,0.055448,0.7037,0.0713,0.0211,19926,24.428
0_IMG_20260419_161055639_HDR.jpg,milho,136302,0.011359,1.2166,0.0259,0.0323,7280,19.7188
90_IMG_20260419_161055639_HDR.jpg,milho,136302,0.011359,0.822,0.0259,0.0323,7280,19.7188
180_IMG_20260419_161055639_HDR.jpg,milho,136302,0.011359,1.2166,0.0259,0.0323,7280,19.7188
270_IMG_20260419_161055639_HDR.jpg,milho,136302,0.011359,0.822,0.0259,0.0323,7280,19.7188
0_IMG_20260419_161034586_HDR.jpg,milho,640346,0.053362,1.7801,0.1217,0.0275,17112,21.3842
90_IMG_20260419_161034586_HDR.jpg,milho,640346,0.053362,0.5618,0.1217,0.0275,17112,21.3842
180_IMG_20260419_161034586_HDR.jpg,milho,640346,0.053362,1.7801,0.1217,0.0275,17112,21.3842
270_IMG_20260419_161034586_HDR.jpg,milho,640346,0.053362,0.5618,0.1217,0.0275,17112,21.3842
0_coleta_20260421_162820_milho_20260421_162334.jpg,milho,245680,0.020473,1.5917,0.0409,0.0397,8818,17.7904
90_coleta_20260421_162820_milho_20260421_162334.jpg,milho,245680,0.020473,0.6283,0.0409,0.0397,8818,17.7904
180_coleta_20260421_162820_milho_20260421_162334.jpg,milho,245680,0.020473,1.5917,0.0409,0.0397,8818,17.7904
270_coleta_20260421_162820_milho_20260421_162334.jpg,milho,245680,0.020473,0.6283,0.0409,0.0397,8818,17.7904
0_IMG_20260419_161003595_HDR.jpg,milho,401214,0.033434,1.3782,0.0641,0.0203,15778,24.9094
90_IMG_20260419_161003595_HDR.jpg,milho,401214,0.033434,0.7256,0.0641,0.0203,15778,24.9094
180_IMG_20260419_161003595_HDR.jpg,milho,401214,0.033434,1.3782,0.0641,0.0203,15778,24.9094
270_IMG_20260419_161003595_HDR.jpg,milho,401214,0.033434,0.7256,0.0641,0.0203,15778,24.9094
0_coleta_20260421_162900_milho_20260421_162251.jpg,milho,490775,0.040898,1.246,0.0438,0.0086,26857,38.3368
90_coleta_20260421_162900_milho_20260421_162251.jpg,milho,490775,0.040898,0.8026,0.0438,0.0086,26857,38.3368
180_coleta_20260421_162900_milho_20260421_162251.jpg,milho,490775,0.040898,1.246,0.0438,0.0086,26857,38.3368
270_coleta_20260421_162900_milho_20260421_162251.jpg,milho,490775,0.040898,0.8026,0.0438,0.0086,26857,38.3368
0_coleta_20260420_161920_milho_20260420_160155.jpg,milho,543739,0.045312,1.4521,0.052,0.0193,18802,25.4982
90_coleta_20260420_161920_milho_20260420_160155.jpg,milho,543739,0.045312,0.6887,0.052,0.0193,18802,25.4982
180_coleta_20260420_161920_milho_20260420_160155.jpg,milho,543739,0.045312,1.4521,0.052,0.0193,18802,25.4982
270_coleta_20260420_161920_milho_20260420_160155.jpg,milho,543739,0.045312,0.6887,0.052,0.0193,18802,25.4982
0_IMG_20260419_160906955_HDR.jpg,milho,69216,0.005768,0.8879,0.0347,0.084,3218,12.2316
90_IMG_20260419_160906955_HDR.jpg,milho,69216,0.005768,1.1263,0.0347,0.084,3218,12.2316
180_IMG_20260419_160906955_HDR.jpg,milho,69216,0.005768,0.8879,0.0347,0.084,3218,12.2316
270_IMG_20260419_160906955_HDR.jpg,milho,69216,0.005768,1.1263,0.0347,0.084,3218,12.2316
0_IMG_20260419_160914785_HDR.jpg,milho,222005,0.0185,1.3691,0.2406,0.1083,5076,10.7731
90_IMG_20260419_160914785_HDR.jpg,milho,222005,0.0185,0.7304,0.2406,0.1083,5076,10.7731
180_IMG_20260419_160914785_HDR.jpg,milho,222005,0.0185,1.3691,0.2406,0.1083,5076,10.7731
270_IMG_20260419_160914785_HDR.jpg,milho,222005,0.0185,0.7304,0.2406,0.1083,5076,10.7731
0_coleta_20260421_150046_milho_20260421_145244.jpg,milho,427759,0.035647,1.3342,0.0357,0.0136,19881,30.3976
90_coleta_20260421_150046_milho_20260421_145244.jpg,milho,427759,0.035647,0.7495,0.0357,0.0136,19881,30.3976
180_coleta_20260421_150046_milho_20260421_145244.jpg,milho,427759,0.035647,1.3342,0.0357,0.0136,19881,30.3976
270_coleta_20260421_150046_milho_20260421_145244.jpg,milho,427759,0.035647,0.7495,0.0357,0.0136,19881,30.3976
0_IMG_20260419_161053777_HDR.jpg,milho,169198,0.0141,0.8659,0.0285,0.0347,7828,19.0306
90_IMG_20260419_161053777_HDR.jpg,milho,169198,0.0141,1.1549,0.0285,0.0347,7828,19.0306
180_IMG_20260419_161053777_HDR.jpg,milho,169198,0.0141,0.8659,0.0285,0.0347,7828,19.0306
270_IMG_20260419_161053777_HDR.jpg,milho,169198,0.0141,1.1549,0.0285,0.0347,7828,19.0306
0_coleta_20260421_162837_milho_20260421_162320.jpg,milho,305245,0.025437,1.4378,0.0378,0.049,8846,16.0112
90_coleta_20260421_162837_milho_20260421_162320.jpg,milho,305245,0.025437,0.6955,0.0378,0.049,8846,16.0112
180_coleta_20260421_162837_milho_20260421_162320.jpg,milho,305245,0.025437,1.4378,0.0378,0.049,8846,16.0112
270_coleta_20260421_162837_milho_20260421_162320.jpg,milho,305245,0.025437,0.6955,0.0378,0.049,8846,16.0112
0_coleta_20260420_161844_milho_20260420_160246.jpg,milho,430461,0.035872,2.4907,0.067,0.0169,17882,27.2552
90_coleta_20260420_161844_milho_20260420_160246.jpg,milho,430461,0.035872,0.4015,0.067,0.0169,17882,27.2552
180_coleta_20260420_161844_milho_20260420_160246.jpg,milho,430461,0.035872,2.4907,0.067,0.0169,17882,27.2552
270_coleta_20260420_161844_milho_20260420_160246.jpg,milho,430461,0.035872,0.4015,0.067,0.0169,17882,27.2552
0_coleta_20260420_161831_milho_20260420_160258.jpg,milho,185200,0.015433,1.0886,0.0232,0.0242,9806,22.7862
90_coleta_20260420_161831_milho_20260420_160258.jpg,milho,185200,0.015433,0.9186,0.0232,0.0242,9806,22.7862
180_coleta_20260420_161831_milho_20260420_160258.jpg,milho,185200,0.015433,1.0886,0.0232,0.0242,9806,22.7862
270_coleta_20260420_161831_milho_20260420_160258.jpg,milho,185200,0.015433,0.9186,0.0232,0.0242,9806,22.7862
0_IMG_20260419_160909614_HDR.jpg,milho,84469,0.007039,1.7005,0.0865,0.086,3514,12.0907
90_IMG_20260419_160909614_HDR.jpg,milho,84469,0.007039,0.5881,0.0865,0.086,3514,12.0907
180_IMG_20260419_160909614_HDR.jpg,milho,84469,0.007039,1.7005,0.0865,0.086,3514,12.0907
270_IMG_20260419_160909614_HDR.jpg,milho,84469,0.007039,0.5881,0.0865,0.086,3514,12.0907
0_coleta_20260420_161949_milho_20260420_160047.jpg,milho,1020179,0.085015,1.3333,0.085,0.0035,60695,60.0917
90_coleta_20260420_161949_milho_20260420_160047.jpg,milho,1020179,0.085015,0.75,0.085,0.0035,60695,60.0917
180_coleta_20260420_161949_milho_20260420_160047.jpg,milho,1020179,0.085015,1.3333,0.085,0.0035,60695,60.0917
270_coleta_20260420_161949_milho_20260420_160047.jpg,milho,1020179,0.085015,0.75,0.085,0.0035,60695,60.0917
0_coleta_20260421_145943_milho_20260421_145402.jpg,milho,164157,0.01368,0.8109,0.0342,0.0439,6856,16.9216
90_coleta_20260421_145943_milho_20260421_145402.jpg,milho,164157,0.01368,1.2331,0.0342,0.0439,6856,16.9216
180_coleta_20260421_145943_milho_20260421_145402.jpg,milho,164157,0.01368,0.8109,0.0342,0.0439,6856,16.9216
270_coleta_20260421_145943_milho_20260421_145402.jpg,milho,164157,0.01368,1.2331,0.0342,0.0439,6856,16.9216
0_IMG_20260419_160855961_HDR.jpg,milho,381201,0.031767,2.0676,0.0897,0.0211,15080,24.4244
90_IMG_20260419_160855961_HDR.jpg,milho,381201,0.031767,0.4836,0.0897,0.0211,15080,24.4244
180_IMG_20260419_160855961_HDR.jpg,milho,381201,0.031767,2.0676,0.0897,0.0211,15080,24.4244
270_IMG_20260419_160855961_HDR.jpg,milho,381201,0.031767,0.4836,0.0897,0.0211,15080,24.4244
0_coleta_20260421_145927_milho_20260421_145418.jpg,milho,334551,0.027879,1.3292,0.028,0.0022,44057,76.17
90_coleta_20260421_145927_milho_20260421_145418.jpg,milho,334551,0.027879,0.7523,0.028,0.0022,44057,76.17
180_coleta_20260421_145927_milho_20260421_145418.jpg,milho,334551,0.027879,1.3292,0.028,0.0022,44057,76.17
270_coleta_20260421_145927_milho_20260421_145418.jpg,milho,334551,0.027879,0.7523,0.028,0.0022,44057,76.17
0_coleta_20260420_162014_milho_20260420_155951.jpg,milho,116473,0.009706,1.1962,0.0225,0.0565,5088,14.9085
90_coleta_20260420_162014_milho_20260420_155951.jpg,milho,116473,0.009706,0.8359,0.0225,0.0565,5088,14.9085
180_coleta_20260420_162014_milho_20260420_155951.jpg,milho,116473,0.009706,1.1962,0.0225,0.0565,5088,14.9085
270_coleta_20260420_162014_milho_20260420_155951.jpg,milho,116473,0.009706,0.8359,0.0225,0.0565,5088,14.9085
0_IMG_20260419_160721534_HDR.jpg,milho,290708,0.024226,1.5476,0.0994,0.0541,8218,15.2418
90_IMG_20260419_160721534_HDR.jpg,milho,290708,0.024226,0.6461,0.0994,0.0541,8218,15.2418
180_IMG_20260419_160721534_HDR.jpg,milho,290708,0.024226,1.5476,0.0994,0.0541,8218,15.2418
270_IMG_20260419_160721534_HDR.jpg,milho,290708,0.024226,0.6461,0.0994,0.0541,8218,15.2418
0_coleta_20260420_161913_milho_20260420_160206.jpg,milho,424095,0.035341,1.3877,0.0449,0.0214,15789,24.245
90_coleta_20260420_161913_milho_20260420_160206.jpg,milho,424095,0.035341,0.7206,0.0449,0.0214,15789,24.245
180_coleta_20260420_161913_milho_20260420_160206.jpg,milho,424095,0.035341,1.3877,0.0449,0.0214,15789,24.245
270_coleta_20260420_161913_milho_20260420_160206.jpg,milho,424095,0.035341,0.7206,0.0449,0.0214,15789,24.245
0_coleta_20260421_150010_milho_20260421_145329.jpg,milho,726241,0.06052,1.3333,0.0605,0.0001,257050,301.6319
90_coleta_20260421_150010_milho_20260421_145329.jpg,milho,726241,0.06052,0.75,0.0605,0.0001,257050,301.6319
180_coleta_20260421_150010_milho_20260421_145329.jpg,milho,726241,0.06052,1.3333,0.0605,0.0001,257050,301.6319
270_coleta_20260421_150010_milho_20260421_145329.jpg,milho,726241,0.06052,0.75,0.0605,0.0001,257050,301.6319
0_coleta_20260421_150034_milho_20260421_145253.jpg,milho,550339,0.045862,1.0967,0.057,0.0161,20746,27.9653
90_coleta_20260421_150034_milho_20260421_145253.jpg,milho,550339,0.045862,0.9118,0.057,0.0161,20746,27.9653
180_coleta_20260421_150034_milho_20260421_145253.jpg,milho,550339,0.045862,1.0967,0.057,0.0161,20746,27.9653
270_coleta_20260421_150034_milho_20260421_145253.jpg,milho,550339,0.045862,0.9118,0.057,0.0161,20746,27.9653
0_coleta_20260420_162039_milho_20260420_155906.jpg,milho,325969,0.027164,1.3333,0.0272,0.0065,25028,43.8367
90_coleta_20260420_162039_milho_20260420_155906.jpg,milho,325969,0.027164,0.75,0.0272,0.0065,25028,43.8367
180_coleta_20260420_162039_milho_20260420_155906.jpg,milho,325969,0.027164,1.3333,0.0272,0.0065,25028,43.8367
270_coleta_20260420_162039_milho_20260420_155906.jpg,milho,325969,0.027164,0.75,0.0272,0.0065,25028,43.8367
0_coleta_20260421_145936_milho_20260421_145409.jpg,milho,6025137,0.502095,1.3333,0.5021,0.0,2057237,838.1097
90_coleta_20260421_145936_milho_20260421_145409.jpg,milho,6025137,0.502095,0.75,0.5021,0.0,2057237,838.1097
180_coleta_20260421_145936_milho_20260421_145409.jpg,milho,6025137,0.502095,1.3333,0.5021,0.0,2057237,838.1097
270_coleta_20260421_145936_milho_20260421_145409.jpg,milho,6025137,0.502095,0.75,0.5021,0.0,2057237,838.1097
0_coleta_20260420_162022_milho_20260420_155937.jpg,milho,491009,0.040917,1.2627,0.0565,0.0218,16808,23.9867
90_coleta_20260420_162022_milho_20260420_155937.jpg,milho,491009,0.040917,0.792,0.0565,0.0218,16808,23.9867
180_coleta_20260420_162022_milho_20260420_155937.jpg,milho,491009,0.040917,1.2627,0.0565,0.0218,16808,23.9867
270_coleta_20260420_162022_milho_20260420_155937.jpg,milho,491009,0.040917,0.792,0.0565,0.0218,16808,23.9867
0_coleta_20260421_150019_milho_20260421_145319.jpg,milho,645494,0.053791,1.3409,0.0541,0.0,427536,532.1408
90_coleta_20260421_150019_milho_20260421_145319.jpg,milho,645494,0.053791,0.7458,0.0541,0.0,427536,532.1408
180_coleta_20260421_150019_milho_20260421_145319.jpg,milho,645494,0.053791,1.3409,0.0541,0.0,427536,532.1408
270_coleta_20260421_150019_milho_20260421_145319.jpg,milho,645494,0.053791,0.7458,0.0541,0.0,427536,532.1408
0_coleta_20260421_150049_milho_20260421_145242.jpg,milho,379298,0.031608,1.3313,0.0317,0.0152,17723,28.7771
90_coleta_20260421_150049_milho_20260421_145242.jpg,milho,379298,0.031608,0.7511,0.0317,0.0152,17723,28.7771
180_coleta_20260421_150049_milho_20260421_145242.jpg,milho,379298,0.031608,1.3313,0.0317,0.0152,17723,28.7771
270_coleta_20260421_150049_milho_20260421_145242.jpg,milho,379298,0.031608,0.7511,0.0317,0.0152,17723,28.7771
0_coleta_20260421_162841_milho_20260421_162317.jpg,milho,258731,0.021561,1.2509,0.0233,0.0399,9029,17.7507
90_coleta_20260421_162841_milho_20260421_162317.jpg,milho,258731,0.021561,0.7994,0.0233,0.0399,9029,17.7507
180_coleta_20260421_162841_milho_20260421_162317.jpg,milho,258731,0.021561,1.2509,0.0233,0.0399,9029,17.7507
270_coleta_20260421_162841_milho_20260421_162317.jpg,milho,258731,0.021561,0.7994,0.0233,0.0399,9029,17.7507
0_IMG_20260419_160843897_HDR.jpg,milho,505642,0.042137,1.4664,0.0642,0.027,15336,21.567
90_IMG_20260419_160843897_HDR.jpg,milho,505642,0.042137,0.682,0.0642,0.027,15336,21.567
180_IMG_20260419_160843897_HDR.jpg,milho,505642,0.042137,1.4664,0.0642,0.027,15336,21.567
270_IMG_20260419_160843897_HDR.jpg,milho,505642,0.042137,0.682,0.0642,0.027,15336,21.567
0_IMG_20260419_160847278_HDR.jpg,milho,893041,0.07442,1.2859,0.1146,0.0127,29726,31.4558
90_IMG_20260419_160847278_HDR.jpg,milho,893041,0.07442,0.7776,0.1146,0.0127,29726,31.4558
180_IMG_20260419_160847278_HDR.jpg,milho,893041,0.07442,1.2859,0.1146,0.0127,29726,31.4558
270_IMG_20260419_160847278_HDR.jpg,milho,893041,0.07442,0.7776,0.1146,0.0127,29726,31.4558
0_coleta_20260420_161946_milho_20260420_160050.jpg,milho,1184436,0.098703,1.3333,0.0987,0.0029,71668,65.8521
90_coleta_20260420_161946_milho_20260420_160050.jpg,milho,1184436,0.098703,0.75,0.0987,0.0029,71668,65.8521
180_coleta_20260420_161946_milho_20260420_160050.jpg,milho,1184436,0.098703,1.3333,0.0987,0.0029,71668,65.8521
270_coleta_20260420_161946_milho_20260420_160050.jpg,milho,1184436,0.098703,0.75,0.0987,0.0029,71668,65.8521
0_IMG_20260419_160814788_HDR.jpg,milho,216352,0.018029,0.9245,0.0412,0.0554,7007,15.0644
90_IMG_20260419_160814788_HDR.jpg,milho,216352,0.018029,1.0817,0.0412,0.0554,7007,15.0644
180_IMG_20260419_160814788_HDR.jpg,milho,216352,0.018029,0.9245,0.0412,0.0554,7007,15.0644
270_IMG_20260419_160814788_HDR.jpg,milho,216352,0.018029,1.0817,0.0412,0.0554,7007,15.0644
0_IMG_20260419_160927359_HDR.jpg,milho,316723,0.026394,1.1503,0.0582,0.0185,14684,26.0918
90_IMG_20260419_160927359_HDR.jpg,milho,316723,0.026394,0.8693,0.0582,0.0185,14684,26.0918
180_IMG_20260419_160927359_HDR.jpg,milho,316723,0.026394,1.1503,0.0582,0.0185,14684,26.0918
270_IMG_20260419_160927359_HDR.jpg,milho,316723,0.026394,0.8693,0.0582,0.0185,14684,26.0918
0_coleta_20260421_162858_milho_20260421_162253.jpg,milho,442992,0.036916,1.3293,0.0376,0.0078,26770,40.2208
90_coleta_20260421_162858_milho_20260421_162253.jpg,milho,442992,0.036916,0.7523,0.0376,0.0078,26770,40.2208
180_coleta_20260421_162858_milho_20260421_162253.jpg,milho,442992,0.036916,1.3293,0.0376,0.0078,26770,40.2208
270_coleta_20260421_162858_milho_20260421_162253.jpg,milho,442992,0.036916,0.7523,0.0376,0.0078,26770,40.2208
0_coleta_20260420_161748_milho_20260420_160337.jpg,milho,351709,0.029309,0.9669,0.0592,0.0211,14476,24.4094
90_coleta_20260420_161748_milho_20260420_160337.jpg,milho,351709,0.029309,1.0342,0.0592,0.0211,14476,24.4094
180_coleta_20260420_161748_milho_20260420_160337.jpg,milho,351709,0.029309,0.9669,0.0592,0.0211,14476,24.4094
270_coleta_20260420_161748_milho_20260420_160337.jpg,milho,351709,0.029309,1.0342,0.0592,0.0211,14476,24.4094
0_coleta_20260420_161807_milho_20260420_160323.jpg,milho,413543,0.034462,1.5546,0.0493,0.0156,18275,28.4182
90_coleta_20260420_161807_milho_20260420_160323.jpg,milho,413543,0.034462,0.6432,0.0493,0.0156,18275,28.4182
180_coleta_20260420_161807_milho_20260420_160323.jpg,milho,413543,0.034462,1.5546,0.0493,0.0156,18275,28.4182
270_coleta_20260420_161807_milho_20260420_160323.jpg,milho,413543,0.034462,0.6432,0.0493,0.0156,18275,28.4182
0_coleta_20260421_162846_milho_20260421_162307.jpg,milho,1107327,0.092277,1.4301,0.099,0.0029,68936,65.5101
90_coleta_20260421_162846_milho_20260421_162307.jpg,milho,1107327,0.092277,0.6992,0.099,0.0029,68936,65.5101
180_coleta_20260421_162846_milho_20260421_162307.jpg,milho,1107327,0.092277,1.4301,0.099,0.0029,68936,65.5101
270_coleta_20260421_162846_milho_20260421_162307.jpg,milho,1107327,0.092277,0.6992,0.099,0.0029,68936,65.5101
0_IMG_20260419_160850025_HDR.jpg,milho,770470,0.064206,1.1647,0.0957,0.0269,18984,21.6277
90_IMG_20260419_160850025_HDR.jpg,milho,770470,0.064206,0.8586,0.0957,0.0269,18984,21.6277
180_IMG_20260419_160850025_HDR.jpg,milho,770470,0.064206,1.1647,0.0957,0.0269,18984,21.6277
270_IMG_20260419_160850025_HDR.jpg,milho,770470,0.064206,0.8586,0.0957,0.0269,18984,21.6277
0_IMG_20260419_160823253_HDR.jpg,milho,426209,0.035517,1.4878,0.1395,0.0334,12670,19.4073
90_IMG_20260419_160823253_HDR.jpg,milho,426209,0.035517,0.6721,0.1395,0.0334,12670,19.4073
180_IMG_20260419_160823253_HDR.jpg,milho,426209,0.035517,1.4878,0.1395,0.0334,12670,19.4073
270_IMG_20260419_160823253_HDR.jpg,milho,426209,0.035517,0.6721,0.1395,0.0334,12670,19.4073
0_IMG_20260419_160945735_HDR.jpg,milho,103212,0.008601,1.0191,0.0137,0.0672,4394,13.6771
90_IMG_20260419_160945735_HDR.jpg,milho,103212,0.008601,0.9812,0.0137,0.0672,4394,13.6771
180_IMG_20260419_160945735_HDR.jpg,milho,103212,0.008601,1.0191,0.0137,0.0672,4394,13.6771
270_IMG_20260419_160945735_HDR.jpg,milho,103212,0.008601,0.9812,0.0137,0.0672,4394,13.6771
0_IMG_20260419_160819196_HDR.jpg,milho,225060,0.018755,2.0547,0.0775,0.0645,6624,13.9628
90_IMG_20260419_160819196_HDR.jpg,milho,225060,0.018755,0.4867,0.0775,0.0645,6624,13.9628
180_IMG_20260419_160819196_HDR.jpg,milho,225060,0.018755,2.0547,0.0775,0.0645,6624,13.9628
270_IMG_20260419_160819196_HDR.jpg,milho,225060,0.018755,0.4867,0.0775,0.0645,6624,13.9628
0_IMG_20260419_161044850_HDR.jpg,milho,894276,0.074523,1.2702,0.2024,0.044,15983,16.9014
90_IMG_20260419_161044850_HDR.jpg,milho,894276,0.074523,0.7873,0.2024,0.044,15983,16.9014
180_IMG_20260419_161044850_HDR.jpg,milho,894276,0.074523,1.2702,0.2024,0.044,15983,16.9014
270_IMG_20260419_161044850_HDR.jpg,milho,894276,0.074523,0.7873,0.2024,0.044,15983,16.9014
0_coleta_20260420_162025_milho_20260420_155929.jpg,milho,851577,0.070965,1.6532,0.0938,0.0076,37531,40.6704
90_coleta_20260420_162025_milho_20260420_155929.jpg,milho,851577,0.070965,0.6049,0.0938,0.0076,37531,40.6704
180_coleta_20260420_162025_milho_20260420_155929.jpg,milho,851577,0.070965,1.6532,0.0938,0.0076,37531,40.6704
270_coleta_20260420_162025_milho_20260420_155929.jpg,milho,851577,0.070965,0.6049,0.0938,0.0076,37531,40.6704
0_IMG_20260419_161012001_HDR.jpg,milho,226958,0.018913,1.2927,0.0525,0.0412,8321,17.4664
90_IMG_20260419_161012001_HDR.jpg,milho,226958,0.018913,0.7736,0.0525,0.0412,8321,17.4664
180_IMG_20260419_161012001_HDR.jpg,milho,226958,0.018913,1.2927,0.0525,0.0412,8321,17.4664
270_IMG_20260419_161012001_HDR.jpg,milho,226958,0.018913,0.7736,0.0525,0.0412,8321,17.4664
0_coleta_20260421_145957_milho_20260421_145343.jpg,milho,240142,0.020012,1.3989,0.0245,0.0077,19757,40.3169
90_coleta_20260421_145957_milho_20260421_145343.jpg,milho,240142,0.020012,0.7148,0.0245,0.0077,19757,40.3169
180_coleta_20260421_145957_milho_20260421_145343.jpg,milho,240142,0.020012,1.3989,0.0245,0.0077,19757,40.3169
270_coleta_20260421_145957_milho_20260421_145343.jpg,milho,240142,0.020012,0.7148,0.0245,0.0077,19757,40.3169
0_coleta_20260421_145954_milho_20260421_145349.jpg,milho,486456,0.040538,1.1256,0.0511,0.0144,20623,29.5686
90_coleta_20260421_145954_milho_20260421_145349.jpg,milho,486456,0.040538,0.8884,0.0511,0.0144,20623,29.5686
180_coleta_20260421_145954_milho_20260421_145349.jpg,milho,486456,0.040538,1.1256,0.0511,0.0144,20623,29.5686
270_coleta_20260421_145954_milho_20260421_145349.jpg,milho,486456,0.040538,0.8884,0.0511,0.0144,20623,29.5686
0_coleta_20260421_162831_milho_20260421_162323.jpg,milho,293985,0.024499,0.8343,0.0392,0.0259,11937,22.0157
90_coleta_20260421_162831_milho_20260421_162323.jpg,milho,293985,0.024499,1.1986,0.0392,0.0259,11937,22.0157
180_coleta_20260421_162831_milho_20260421_162323.jpg,milho,293985,0.024499,0.8343,0.0392,0.0259,11937,22.0157
270_coleta_20260421_162831_milho_20260421_162323.jpg,milho,293985,0.024499,1.1986,0.0392,0.0259,11937,22.0157
0_coleta_20260421_150013_milho_20260421_145322.jpg,milho,425887,0.035491,1.3327,0.0368,0.0001,207947,318.6438
90_coleta_20260421_150013_milho_20260421_145322.jpg,milho,425887,0.035491,0.7504,0.0368,0.0001,207947,318.6438
180_coleta_20260421_150013_milho_20260421_145322.jpg,milho,425887,0.035491,1.3327,0.0368,0.0001,207947,318.6438
270_coleta_20260421_150013_milho_20260421_145322.jpg,milho,425887,0.035491,0.7504,0.0368,0.0001,207947,318.6438
0_IMG_20260419_160729824_HDR.jpg,milho,146770,0.012231,2.3927,0.0283,0.0519,5964,15.5675
90_IMG_20260419_160729824_HDR.jpg,milho,146770,0.012231,0.4179,0.0283,0.0519,5964,15.5675
180_IMG_20260419_160729824_HDR.jpg,milho,146770,0.012231,2.3927,0.0283,0.0519,5964,15.5675
270_IMG_20260419_160729824_HDR.jpg,milho,146770,0.012231,0.4179,0.0283,0.0519,5964,15.5675
0_coleta_20260421_145945_milho_20260421_145400.jpg,milho,427213,0.035601,1.2933,0.0367,0.0057,30737,47.0261
90_coleta_20260421_145945_milho_20260421_145400.jpg,milho,427213,0.035601,0.7732,0.0367,0.0057,30737,47.0261
180_coleta_20260421_145945_milho_20260421_145400.jpg,milho,427213,0.035601,1.2933,0.0367,0.0057,30737,47.0261
270_coleta_20260421_145945_milho_20260421_145400.jpg,milho,427213,0.035601,0.7732,0.0367,0.0057,30737,47.0261
0_coleta_20260420_161940_milho_20260420_160133.jpg,milho,128255,0.010688,1.011,0.0141,0.041,6266,17.4966
90_coleta_20260420_161940_milho_20260420_160133.jpg,milho,128255,0.010688,0.9891,0.0141,0.041,6266,17.4966
180_coleta_20260420_161940_milho_20260420_160133.jpg,milho,128255,0.010688,1.011,0.0141,0.041,6266,17.4966
270_coleta_20260420_161940_milho_20260420_160133.jpg,milho,128255,0.010688,0.9891,0.0141,0.041,6266,17.4966
0_coleta_20260421_145946_milho_20260421_145358.jpg,milho,288516,0.024043,1.2892,0.0251,0.0102,18898,35.1828
90_coleta_20260421_145946_milho_20260421_145358.jpg,milho,288516,0.024043,0.7757,0.0251,0.0102,18898,35.1828
180_coleta_20260421_145946_milho_20260421_145358.jpg,milho,288516,0.024043,1.2892,0.0251,0.0102,18898,35.1828
270_coleta_20260421_145946_milho_20260421_145358.jpg,milho,288516,0.024043,0.7757,0.0251,0.0102,18898,35.1828
0_coleta_20260420_161911_milho_20260420_160209.jpg,milho,351326,0.029277,1.2603,0.031,0.0185,15437,26.044
90_coleta_20260420_161911_milho_20260420_160209.jpg,milho,351326,0.029277,0.7934,0.031,0.0185,15437,26.044
180_coleta_20260420_161911_milho_20260420_160209.jpg,milho,351326,0.029277,1.2603,0.031,0.0185,15437,26.044
270_coleta_20260420_161911_milho_20260420_160209.jpg,milho,351326,0.029277,0.7934,0.031,0.0185,15437,26.044
0_coleta_20260421_150015_milho_20260421_145321.jpg,milho,688453,0.057371,1.3333,0.0574,0.0,469441,565.7752
